Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Bank of America offers banking, investing, and other financial and risk management services to individuals, SMBs, and large corporations.",Bank of America,0,15,ORG,
"Bank of America offers banking, investing, and other financial and risk management services to individuals, SMBs, and large corporations.",SMBs,108,112,ORG,
Launch Tennessee is a public-private partnership with a vision to make Tennessee the most startup-friendly state in the nation.,Launch Tennessee,0,16,ORG,
Launch Tennessee is a public-private partnership with a vision to make Tennessee the most startup-friendly state in the nation.,Tennessee,71,80,GPE,
Startup Edmonton is an entrepreneurial campus and community hub. We want to see more tech-enabled companies start and scale in Edmonton.,Startup Edmonton,0,16,PERSON,
Startup Edmonton is an entrepreneurial campus and community hub. We want to see more tech-enabled companies start and scale in Edmonton.,Edmonton,127,135,GPE,
"Rembrandt Venture Partners is a team of entrepreneurs, company builders, and investors.",Rembrandt Venture Partners,0,26,ORG,
"Starve Ups is a group of founders, from seven Oregon-based startup companies, as the state's first accelerator.",Starve Ups,0,10,PERSON,
"Starve Ups is a group of founders, from seven Oregon-based startup companies, as the state's first accelerator.",seven,40,45,CARDINAL,
"Starve Ups is a group of founders, from seven Oregon-based startup companies, as the state's first accelerator.",Oregon,46,52,GPE,
"Starve Ups is a group of founders, from seven Oregon-based startup companies, as the state's first accelerator.",first,93,98,ORDINAL,
"Propel Capital is the investment arm of Sting, the leading eco system for startups in the Nordics.",Propel Capital,0,14,ORG,
"Propel Capital is the investment arm of Sting, the leading eco system for startups in the Nordics.",Sting,40,45,PERSON,
"Propel Capital is the investment arm of Sting, the leading eco system for startups in the Nordics.",Nordics,90,97,ORG,
"CincyTech is one of the Midwest's most active seed funds, investing in disruptive human health and technology companies in Ohio.",CincyTech,0,9,ORG,
"CincyTech is one of the Midwest's most active seed funds, investing in disruptive human health and technology companies in Ohio.",one,13,16,CARDINAL,
"CincyTech is one of the Midwest's most active seed funds, investing in disruptive human health and technology companies in Ohio.",Midwest,24,31,LOC,
"CincyTech is one of the Midwest's most active seed funds, investing in disruptive human health and technology companies in Ohio.",Ohio,123,127,GPE,
"3one4 Capital is an early-stage venture capital fund based in Bangalore, India.",3one4 Capital,0,13,ORG,
"3one4 Capital is an early-stage venture capital fund based in Bangalore, India.",Bangalore,62,71,GPE,
"3one4 Capital is an early-stage venture capital fund based in Bangalore, India.",India,73,78,GPE,
MetaProp is a Venture Capital Firm.,MetaProp,0,8,ORG,
MetaProp is a Venture Capital Firm.,Venture Capital Firm,14,34,ORG,
Lifeline Ventures is a team of serial entrepreneurs that invest in sectors we know by heart from our years as founders and startup leaders.,Lifeline Ventures,0,17,ORG,
Lifeline Ventures is a team of serial entrepreneurs that invest in sectors we know by heart from our years as founders and startup leaders.,our years,97,106,DATE,
Translink Capital helps entrepreneurs develop customer connections and partnerships in Asia.,Translink Capital,0,17,ORG,
Translink Capital helps entrepreneurs develop customer connections and partnerships in Asia.,Asia,87,91,LOC,
Celesta Capital is a venture capital firm that invests in entrepreneurs and disruptive technology companies.,Celesta Capital,0,15,ORG,
Lightspeed China Partners is a leading venture capital focusing on early-stage investments in China.,Lightspeed China Partners,0,25,ORG,
Lightspeed China Partners is a leading venture capital focusing on early-stage investments in China.,China,94,99,GPE,
MIT Media Lab creates disruptive technologies pioneering in wearable and affective computing and tangible interfaces.,MIT Media Lab,0,13,ORG,
"NTT DOCOMO Ventures invests in the field of information technology, telecommunications, and contents platform services.",NTT DOCOMO Ventures,0,19,ORG,
SBCVC is a venture capital and private equity firm that manages both USD and RMB funds.,SBCVC,0,5,ORG,
J.P. Morgan Partners is the private equity division of JPMorgan Chase.,J.P. Morgan Partners,0,20,ORG,
J.P. Morgan Partners is the private equity division of JPMorgan Chase.,JPMorgan Chase,55,69,ORG,
"Ex-founders turned VCs, 7percent invests in early stage transformative and deep-tech startups and teams with moonshot ambitions.",7percent,24,32,CARDINAL,
Obvious Ventures is a venture capital firm that invests in the early and growth stages.,Obvious Ventures,0,16,PERSON,
Version One Ventures backs mission-driven founders at the earliest stages.,One,8,11,CARDINAL,
Version One Ventures backs mission-driven founders at the earliest stages.,Ventures,12,20,PRODUCT,
Sands Capital is an investment manager who seeks to invest in technology and life sciences businesses from Series A through public listing..,Sands Capital,0,13,ORG,
Nauta Capital is a pan-European Venture Capital firm investing in early stage technology companies.,Nauta Capital,0,13,ORG,
Nauta Capital is a pan-European Venture Capital firm investing in early stage technology companies.,pan-European Venture Capital,19,47,NORP,
"Chalmers Ventures is a Swedish firm that specializes in coaching, financing, and business development.",Chalmers Ventures,0,17,ORG,
"Chalmers Ventures is a Swedish firm that specializes in coaching, financing, and business development.",Swedish,23,30,NORP,
"Deutsche Telekom Strategic Investments is managed by Deutsche Telekom Capital Partners, the investment management Group of Deutsche Telekom.",Deutsche Telekom Capital Partners,53,86,ORG,
"Deutsche Telekom Strategic Investments is managed by Deutsche Telekom Capital Partners, the investment management Group of Deutsche Telekom.",Group of Deutsche Telekom,114,139,ORG,
Vision Plus Capital is a venture capital that focuses and provide multi-faceted help to internet innovation start-ups.,Vision Plus Capital,0,19,ORG,
Blockchain Capital is a venture capital firm investing in Blockchain-enabled technology companies.,Blockchain Capital,0,18,ORG,
Blockchain Capital is a venture capital firm investing in Blockchain-enabled technology companies.,Blockchain,58,68,GPE,
UpHonest Capital is an international venture capital firm that specializes in providing investment capital to early-stage startups.,UpHonest Capital,0,16,ORG,
Fidelity is a privately-owned investment manager focusing on a diverse set of customers.,Fidelity,0,8,ORG,
"Runa Capital is a VC focusing on B2B SaaS, machine intelligence, complex software, IT, fintech, edtech, and digital health.",Runa Capital,0,12,ORG,
"Runa Capital is a VC focusing on B2B SaaS, machine intelligence, complex software, IT, fintech, edtech, and digital health.",VC,18,20,PERSON,
Frontline is the venture firm for globally ambitious B2B companies on both sides of the Atlantic,Atlantic,88,96,LOC,
AUC Venture Lab is a startup accelerator/incubator of the American University in Cairo.,AUC Venture Lab,0,15,ORG,
AUC Venture Lab is a startup accelerator/incubator of the American University in Cairo.,the American University,54,77,ORG,
AUC Venture Lab is a startup accelerator/incubator of the American University in Cairo.,Cairo,81,86,GPE,
"Over six years, SOSV accelerated 11 cohorts of promising founders and invested in 100 startups via the Food-X accelerator.",six years,5,14,DATE,
"Over six years, SOSV accelerated 11 cohorts of promising founders and invested in 100 startups via the Food-X accelerator.",SOSV,16,20,ORG,
"Over six years, SOSV accelerated 11 cohorts of promising founders and invested in 100 startups via the Food-X accelerator.",11,33,35,CARDINAL,
"Over six years, SOSV accelerated 11 cohorts of promising founders and invested in 100 startups via the Food-X accelerator.",100,82,85,CARDINAL,
"Over six years, SOSV accelerated 11 cohorts of promising founders and invested in 100 startups via the Food-X accelerator.",Food-X,103,109,ORG,
Gemini is a venture capital fund that invests in early and seed-stage companies.,Gemini,0,6,ORG,
MAGIC Fund is an early-stage venture capital fund built by founders for founders.,MAGIC Fund,0,10,ORG,
Early stage investment group of operators/founders with experience starting and scaling technology companies globally. 200+ investments.,200,119,122,CARDINAL,
"Javelin Venture Partners invests in and partners closely with early-stage, software-enabled technology companies.",Javelin Venture Partners,0,24,ORG,
Fenbushi Capital is the first and most active blockchain-focused venture capital firm in Asia,Fenbushi Capital,0,16,ORG,
Fenbushi Capital is the first and most active blockchain-focused venture capital firm in Asia,first,24,29,ORDINAL,
Fenbushi Capital is the first and most active blockchain-focused venture capital firm in Asia,Asia,89,93,LOC,
"Amino Capital focusing on data driven startups, and blockchain powered next generation protocols.",Amino Capital,0,13,ORG,
Nyca Partners is a venture capital and advisory firm that focuses on the fintech sector.,Nyca Partners,0,13,ORG,
"CRCM Ventures invests in early stage companies, targeting consumer, climate tech, frontier tech, health, and fintech industries.",CRCM Ventures,0,13,ORG,
"NMP is a venture capital firm that has invested in more than 160 promising start-ups and early-growth-stage companies in the technology,",NMP,0,3,ORG,
"NMP is a venture capital firm that has invested in more than 160 promising start-ups and early-growth-stage companies in the technology,",more than 160,51,64,CARDINAL,
Helion Venture Partners invests in high growth technology powered businesses and consumer services.,Helion Venture Partners,0,23,ORG,
